,Unnamed: 0,Symbol,Start,End,Company Name,Accord Code,Prev Date,Curr Price,Curr Date,Prev Price,Returns,Diff
2593,2593,RELIANCE,2020-02-28,2020-03-26,Reliance Industries Ltd.,100325,2020-02-28,1056.18804503972,2020-03-26,1316.1735565954,-0.19753132879237836,"27 days, 0:00:00"
2594,2594,KOTAKBANK,2020-02-28,2020-03-26,Kotak Mahindra Bank Ltd.,100247,2020-02-28,1372.95,2020-03-26,1620.35,-0.15268306230135456,"27 days, 0:00:00"
2595,2595,ASIANPAINT,2020-02-28,2020-03-26,Asian Paints Ltd.,100820,2020-02-28,1616.95,2020-03-26,1797.95,-0.10067020773658888,"27 days, 0:00:00"
2596,2596,MUTHOOTFIN,2020-02-28,2020-03-26,Muthoot Finance Ltd.,221790,2020-02-28,606.4,2020-03-26,880.25,-0.3111047997727919,"27 days, 0:00:00"
2597,2597,PIDILITIND,2020-02-28,2020-03-26,Pidilite Industries Ltd.,100331,2020-02-28,1267.9,2020-03-26,1513.1,-0.16205141761945663,"27 days, 0:00:00"
2598,2598,BPCL,2020-02-28,2020-03-26,Bharat Petroleum Corporation Ltd.,100547,2020-02-28,282.3,2020-03-26,426.35,-0.3378679488683007,"27 days, 0:00:00"
2599,2599,NMDC,2020-02-28,2020-03-26,NMDC Ltd.,126371,2020-02-28,69.85,2020-03-26,91.2,-0.23410087719298253,"27 days, 0:00:00"
2600,2600,COFORGE,2020-02-28,2020-03-26,Coforge Ltd.,132541,2020-02-28,1169.2,2020-03-26,1689.75,-0.3080633229767717,"27 days, 0:00:00"
2601,2601,JUBLFOOD,2020-02-28,2020-03-26,Jubilant FoodWorks Ltd.,215367,2020-02-28,268.6,2020-03-26,351.37,-0.2355636508523778,"27 days, 0:00:00"
2602,2602,HDFCBANK,2020-02-28,2020-03-26,HDFC Bank Ltd.,100180,2020-02-28,901.1,2020-03-26,1177.65,-0.23483208083895898,"27 days, 0:00:00"
2603,2603,DIVISLAB,2020-02-28,2020-03-26,Divi's Laboratories Ltd.,132488,2020-02-28,1883.3,2020-03-26,2106.95,-0.10614869835544265,"27 days, 0:00:00"
2604,2604,TITAN,2020-02-28,2020-03-26,Titan Company Ltd.,100114,2020-02-28,928.3,2020-03-26,1254.5,-0.2600239139099243,"27 days, 0:00:00"
2605,2605,HCLTECH,2020-02-28,2020-03-26,HCL Technologies Ltd.,132281,2020-02-28,447.7,2020-03-26,534.35,-0.16215963319921406,"27 days, 0:00:00"
2606,2606,SHREECEM,2020-02-28,2020-03-26,Shree Cement Ltd.,100387,2020-02-28,17554.05,2020-03-26,22670.95,-0.22570293701851935,"27 days, 0:00:00"
2607,2607,BAJAJ_AUTO,2020-02-28,2020-03-26,Bajaj Auto Ltd.,200132,2020-02-28,2106.85,2020-03-26,2890.0,-0.2709861591695502,"27 days, 0:00:00"
2608,2608,ADANIENT,2020-02-28,2020-03-26,Adani Enterprises Ltd.,112599,2020-02-28,140.25,2020-03-26,218.65,-0.3585639149325406,"27 days, 0:00:00"
2609,2609,MFSL,2020-02-28,2020-03-26,Max Financial Services Ltd.,100271,2020-02-28,423.2,2020-03-26,577.3,-0.26693227091633465,"27 days, 0:00:00"
2610,2610,SRF,2020-03-27,2020-04-30,SRF Ltd.,103806,2020-03-27,743.75,2020-04-30,545.4,0.3636780344701137,"34 days, 0:00:00"
2611,2611,BATAINDIA,2020-03-27,2020-04-30,Bata India Ltd.,100043,2020-03-27,1365.15,2020-04-30,1226.0,0.11349918433931491,"34 days, 0:00:00"
2612,2612,MANAPPURAM,2020-03-27,2020-04-30,Manappuram Finance Ltd.,131213,2020-03-27,134.15,2020-04-30,106.8,0.2560861423220975,"34 days, 0:00:00"
2613,2613,BERGEPAINT,2020-03-27,2020-04-30,Berger Paints India Ltd.,109480,2020-03-27,508.4,2020-04-30,485.6,0.04695222405271819,"34 days, 0:00:00"
2614,2614,BHARTIARTL,2020-03-27,2020-04-30,Bharti Airtel Ltd.,132454,2020-03-27,506.114932490664,2020-04-30,441.804975581729,0.1455618665775717,"34 days, 0:00:00"
2615,2615,IGL,2020-03-27,2020-04-30,Indraprastha Gas Ltd.,132514,2020-03-27,476.65,2020-04-30,357.4,0.3336597649692222,"34 days, 0:00:00"
2616,2616,BAJFINANCE,2020-03-27,2020-04-30,Bajaj Finance Ltd.,100034,2020-03-27,2318.1,2020-04-30,2542.3,-0.08818786138535982,"34 days, 0:00:00"
2617,2617,TATACONSUM,2020-03-27,2020-04-30,Tata Consumer Products Ltd.,100800,2020-03-27,351.6,2020-04-30,284.75,0.23476733977172967,"34 days, 0:00:00"
2618,2618,NESTLEIND,2020-03-27,2020-04-30,Nestle India Ltd.,100790,2020-03-27,17924.65,2020-04-30,15108.6,0.18638722317090936,"34 days, 0:00:00"
2619,2619,ICICIBANK,2020-03-27,2020-04-30,ICICI Bank Ltd.,132174,2020-03-27,380.15,2020-04-30,339.85,0.11858172723260248,"34 days, 0:00:00"
2620,2620,ICICIPRULI,2020-03-27,2020-04-30,ICICI Prudential Life Insurance Company Ltd.,210258,2020-03-27,411.95,2020-04-30,318.4,0.2938128140703518,"34 days, 0:00:00"
2621,2621,SIEMENS,2020-03-27,2020-04-30,Siemens Ltd.,100550,2020-03-27,1139.75,2020-04-30,1044.15,0.09155772638030925,"34 days, 0:00:00"
2622,2622,BAJAJFINSV,2020-03-27,2020-04-30,Bajaj Finserv Ltd.,205198,2020-03-27,510.435,2020-04-30,489.06,0.043706293706293704,"34 days, 0:00:00"
2623,2623,RELIANCE,2020-03-27,2020-04-30,Reliance Industries Ltd.,100325,2020-03-27,1452.23379668751,2020-04-30,1055.59367922934,0.3757507507507491,"34 days, 0:00:00"
2624,2624,KOTAKBANK,2020-03-27,2020-04-30,Kotak Mahindra Bank Ltd.,100247,2020-03-27,1357.2,2020-04-30,1399.1,-0.02994782360088619,"34 days, 0:00:00"
2625,2625,ASIANPAINT,2020-03-27,2020-04-30,Asian Paints Ltd.,100820,2020-03-27,1758.7,2020-04-30,1604.15,0.09634385811800639,"34 days, 0:00:00"
2626,2626,MUTHOOTFIN,2020-03-27,2020-04-30,Muthoot Finance Ltd.,221790,2020-03-27,862.7,2020-04-30,618.7,0.3943753030547923,"34 days, 0:00:00"
2627,2627,PIDILITIND,2020-03-27,2020-04-30,Pidilite Industries Ltd.,100331,2020-03-27,1527.0,2020-04-30,1299.15,0.1753839048608705,"34 days, 0:00:00"
2628,2628,BPCL,2020-03-27,2020-04-30,Bharat Petroleum Corporation Ltd.,100547,2020-03-27,370.0,2020-04-30,278.75,0.3273542600896861,"34 days, 0:00:00"
2629,2629,NMDC,2020-03-27,2020-04-30,NMDC Ltd.,126371,2020-03-27,80.55,2020-04-30,73.55,0.09517335146159075,"34 days, 0:00:00"
2630,2630,COFORGE,2020-03-27,2020-04-30,Coforge Ltd.,132541,2020-03-27,1203.45,2020-04-30,1201.25,0.0018314255983351054,"34 days, 0:00:00"
2631,2631,JUBLFOOD,2020-03-27,2020-04-30,Jubilant FoodWorks Ltd.,215367,2020-03-27,321.7,2020-04-30,282.83,0.1374323798748365,"34 days, 0:00:00"
2632,2632,HDFCBANK,2020-03-27,2020-04-30,HDFC Bank Ltd.,100180,2020-03-27,1001.8,2020-04-30,904.45,0.1076344739897174,"34 days, 0:00:00"
2633,2633,DIVISLAB,2020-03-27,2020-04-30,Divi's Laboratories Ltd.,132488,2020-03-27,2332.9,2020-04-30,1862.55,0.25253013341923713,"34 days, 0:00:00"
2634,2634,TITAN,2020-03-27,2020-04-30,Titan Company Ltd.,100114,2020-03-27,970.05,2020-04-30,937.05,0.03521690411397471,"34 days, 0:00:00"
2635,2635,HCLTECH,2020-03-27,2020-04-30,HCL Technologies Ltd.,132281,2020-03-27,543.55,2020-04-30,430.65,0.2621618483687449,"34 days, 0:00:00"
2636,2636,SHREECEM,2020-03-27,2020-04-30,Shree Cement Ltd.,100387,2020-03-27,19767.9,2020-04-30,17666.25,0.11896412651241783,"34 days, 0:00:00"
2637,2637,BAJAJ_AUTO,2020-03-27,2020-04-30,Bajaj Auto Ltd.,200132,2020-03-27,2623.3,2020-04-30,2053.45,0.27750858311621923,"34 days, 0:00:00"
2638,2638,ADANIENT,2020-03-27,2020-04-30,Adani Enterprises Ltd.,112599,2020-03-27,141.4,2020-04-30,128.0,0.10468750000000004,"34 days, 0:00:00"
2639,2639,MFSL,2020-03-27,2020-04-30,Max Financial Services Ltd.,100271,2020-03-27,469.8,2020-04-30,408.45,0.1502019831068675,"34 days, 0:00:00"
2640,2640,SRF,2020-05-01,2020-05-28,SRF Ltd.,103806,2020-05-01,681.88,2020-05-28,743.75,-0.08318655462184875,"27 days, 0:00:00"
2641,2641,BATAINDIA,2020-05-01,2020-05-28,Bata India Ltd.,100043,2020-05-01,1300.05,2020-05-28,1365.15,-0.047687067355235785,"27 days, 0:00:00"
2642,2642,MANAPPURAM,2020-05-01,2020-05-28,Manappuram Finance Ltd.,131213,2020-05-01,120.15,2020-05-28,134.15,-0.10436079016026835,"27 days, 0:00:00"
2643,2643,BERGEPAINT,2020-05-01,2020-05-28,Berger Paints India Ltd.,109480,2020-05-01,460.4,2020-05-28,508.4,-0.0944138473642801,"27 days, 0:00:00"
2644,2644,BHARTIARTL,2020-05-01,2020-05-28,Bharti Airtel Ltd.,132454,2020-05-01,553.793852341281,2020-05-28,506.114932490664,0.0942057165078734,"27 days, 0:00:00"
2645,2645,IGL,2020-05-01,2020-05-28,Indraprastha Gas Ltd.,132514,2020-05-01,470.75,2020-05-28,476.65,-0.012378055176754384,"27 days, 0:00:00"
2646,2646,BAJFINANCE,2020-05-01,2020-05-28,Bajaj Finance Ltd.,100034,2020-05-01,1947.7,2020-05-28,2318.1,-0.1597860316638626,"27 days, 0:00:00"
2647,2647,TATACONSUM,2020-05-01,2020-05-28,Tata Consumer Products Ltd.,100800,2020-05-01,371.15,2020-05-28,351.6,0.05560295790671204,"27 days, 0:00:00"
2648,2648,NESTLEIND,2020-05-01,2020-05-28,Nestle India Ltd.,100790,2020-05-01,16989.15,2020-05-28,17924.65,-0.05219069828420638,"27 days, 0:00:00"
2649,2649,ICICIBANK,2020-05-01,2020-05-28,ICICI Bank Ltd.,132174,2020-05-01,326.85,2020-05-28,380.15,-0.14020781270551086,"27 days, 0:00:00"
2650,2650,ICICIPRULI,2020-05-01,2020-05-28,ICICI Prudential Life Insurance Company Ltd.,210258,2020-05-01,367.7,2020-05-28,411.95,-0.10741594853744386,"27 days, 0:00:00"
2651,2651,SIEMENS,2020-05-01,2020-05-28,Siemens Ltd.,100550,2020-05-01,1071.5,2020-05-28,1139.75,-0.059881552972143016,"27 days, 0:00:00"
2652,2652,BAJAJFINSV,2020-05-01,2020-05-28,Bajaj Finserv Ltd.,205198,2020-05-01,428.595,2020-05-28,510.435,-0.16033383290722614,"27 days, 0:00:00"
2653,2653,RELIANCE,2020-05-01,2020-05-28,Reliance Industries Ltd.,100325,2020-05-01,1472.25,2020-05-28,1452.23379668751,0.013783044684778858,"27 days, 0:00:00"
2654,2654,KOTAKBANK,2020-05-01,2020-05-28,Kotak Mahindra Bank Ltd.,100247,2020-05-01,1229.45,2020-05-28,1357.2,-0.09412761567933982,"27 days, 0:00:00"
2655,2655,ASIANPAINT,2020-05-01,2020-05-28,Asian Paints Ltd.,100820,2020-05-01,1643.6,2020-05-28,1758.7,-0.0654460681184967,"27 days, 0:00:00"
2656,2656,MUTHOOTFIN,2020-05-01,2020-05-28,Muthoot Finance Ltd.,221790,2020-05-01,852.7,2020-05-28,862.7,-0.011591515011011938,"27 days, 0:00:00"
2657,2657,PIDILITIND,2020-05-01,2020-05-28,Pidilite Industries Ltd.,100331,2020-05-01,1425.35,2020-05-28,1527.0,-0.06656843483955474,"27 days, 0:00:00"
2658,2658,BPCL,2020-05-01,2020-05-28,Bharat Petroleum Corporation Ltd.,100547,2020-05-01,326.45,2020-05-28,370.0,-0.11770270270270274,"27 days, 0:00:00"
2659,2659,NMDC,2020-05-01,2020-05-28,NMDC Ltd.,126371,2020-05-01,78.95,2020-05-28,80.55,-0.019863438857852196,"27 days, 0:00:00"
2660,2660,COFORGE,2020-05-01,2020-05-28,Coforge Ltd.,132541,2020-05-01,1472.9,2020-05-28,1203.45,0.22389796003157592,"27 days, 0:00:00"
2661,2661,JUBLFOOD,2020-05-01,2020-05-28,Jubilant FoodWorks Ltd.,215367,2020-05-01,337.88,2020-05-28,321.7,0.0502953061858875,"27 days, 0:00:00"
2662,2662,HDFCBANK,2020-05-01,2020-05-28,HDFC Bank Ltd.,100180,2020-05-01,945.25,2020-05-28,1001.8,-0.05644839289279293,"27 days, 0:00:00"
2663,2663,DIVISLAB,2020-05-01,2020-05-28,Divi's Laboratories Ltd.,132488,2020-05-01,2285.1,2020-05-28,2332.9,-0.020489519482189626,"27 days, 0:00:00"
2664,2664,TITAN,2020-05-01,2020-05-28,Titan Company Ltd.,100114,2020-05-01,899.45,2020-05-28,970.05,-0.07277975362094728,"27 days, 0:00:00"
2665,2665,HCLTECH,2020-05-01,2020-05-28,HCL Technologies Ltd.,132281,2020-05-01,542.65,2020-05-28,543.55,-0.001655781436850294,"27 days, 0:00:00"
2666,2666,SHREECEM,2020-05-01,2020-05-28,Shree Cement Ltd.,100387,2020-05-01,20808.9,2020-05-28,19767.9,0.052661132441989285,"27 days, 0:00:00"
2667,2667,BAJAJ_AUTO,2020-05-01,2020-05-28,Bajaj Auto Ltd.,200132,2020-05-01,2600.0,2020-05-28,2623.3,-0.00888194259139259,"27 days, 0:00:00"
2668,2668,ADANIENT,2020-05-01,2020-05-28,Adani Enterprises Ltd.,112599,2020-05-01,142.65,2020-05-28,141.4,0.00884016973125884,"27 days, 0:00:00"
2669,2669,MFSL,2020-05-01,2020-05-28,Max Financial Services Ltd.,100271,2020-05-01,466.1,2020-05-28,469.8,-0.007875691783737737,"27 days, 0:00:00"
2670,2670,SRF,2020-05-29,2020-06-25,SRF Ltd.,103806,2020-05-29,723.03,2020-06-25,697.43,0.036706192736188616,"27 days, 0:00:00"
2671,2671,BATAINDIA,2020-05-29,2020-06-25,Bata India Ltd.,100043,2020-05-29,1319.05,2020-06-25,1325.6,-0.004941158720579326,"27 days, 0:00:00"
2672,2672,MANAPPURAM,2020-05-29,2020-06-25,Manappuram Finance Ltd.,131213,2020-05-29,157.45,2020-06-25,125.2,0.25758785942492,"27 days, 0:00:00"
2673,2673,BERGEPAINT,2020-05-29,2020-06-25,Berger Paints India Ltd.,109480,2020-05-29,520.2,2020-06-25,491.75,0.05785460091509923,"27 days, 0:00:00"
2674,2674,BHARTIARTL,2020-05-29,2020-06-25,Bharti Airtel Ltd.,132454,2020-05-29,550.103533467395,2020-06-25,543.805389255961,0.011581614187478238,"27 days, 0:00:00"
2675,2675,IGL,2020-05-29,2020-06-25,Indraprastha Gas Ltd.,132514,2020-05-29,445.15,2020-06-25,472.1,-0.057085363270493635,"27 days, 0:00:00"
2676,2676,BAJFINANCE,2020-05-29,2020-06-25,Bajaj Finance Ltd.,100034,2020-05-29,3005.35,2020-06-25,1953.65,0.5383256980523634,"27 days, 0:00:00"
2677,2677,TATACONSUM,2020-05-29,2020-06-25,Tata Consumer Products Ltd.,100800,2020-05-29,384.0,2020-06-25,366.9,0.046606704824202844,"27 days, 0:00:00"
2678,2678,NESTLEIND,2020-05-29,2020-06-25,Nestle India Ltd.,100790,2020-05-29,16787.0,2020-06-25,17540.8,-0.042974094682112524,"27 days, 0:00:00"
2679,2679,ICICIBANK,2020-05-29,2020-06-25,ICICI Bank Ltd.,132174,2020-05-29,351.0,2020-06-25,331.95,0.057388160867600575,"27 days, 0:00:00"
2680,2680,ICICIPRULI,2020-05-29,2020-06-25,ICICI Prudential Life Insurance Company Ltd.,210258,2020-05-29,428.25,2020-06-25,393.1,0.08941745103027213,"27 days, 0:00:00"
2681,2681,SIEMENS,2020-05-29,2020-06-25,Siemens Ltd.,100550,2020-05-29,1110.1,2020-06-25,1089.2,0.019188395152405308,"27 days, 0:00:00"
2682,2682,BAJAJFINSV,2020-05-29,2020-06-25,Bajaj Finserv Ltd.,205198,2020-05-29,602.115,2020-06-25,440.49,0.36692092896547024,"27 days, 0:00:00"
2683,2683,RELIANCE,2020-05-29,2020-06-25,Reliance Industries Ltd.,100325,2020-05-29,1717.9,2020-06-25,1464.4,0.1731084403168533,"27 days, 0:00:00"
2684,2684,KOTAKBANK,2020-05-29,2020-06-25,Kotak Mahindra Bank Ltd.,100247,2020-05-29,1381.7,2020-06-25,1224.0,0.1288398692810458,"27 days, 0:00:00"
2685,2685,ASIANPAINT,2020-05-29,2020-06-25,Asian Paints Ltd.,100820,2020-05-29,1689.0,2020-06-25,1683.1,0.0035054363971244082,"27 days, 0:00:00"
2686,2686,MUTHOOTFIN,2020-05-29,2020-06-25,Muthoot Finance Ltd.,221790,2020-05-29,1104.8,2020-06-25,862.65,0.28070480496145594,"27 days, 0:00:00"
2687,2687,PIDILITIND,2020-05-29,2020-06-25,Pidilite Industries Ltd.,100331,2020-05-29,1381.95,2020-06-25,1468.4,-0.05887360392263691,"27 days, 0:00:00"
2688,2688,BPCL,2020-05-29,2020-06-25,Bharat Petroleum Corporation Ltd.,100547,2020-05-29,370.25,2020-06-25,342.8,0.08007584597432901,"27 days, 0:00:00"
2689,2689,NMDC,2020-05-29,2020-06-25,NMDC Ltd.,126371,2020-05-29,84.25,2020-06-25,81.15,0.038200862600123155,"27 days, 0:00:00"
2690,2690,COFORGE,2020-05-29,2020-06-25,Coforge Ltd.,132541,2020-05-29,1378.55,2020-06-25,1451.7,-0.050389198870290065,"27 days, 0:00:00"
2691,2691,JUBLFOOD,2020-05-29,2020-06-25,Jubilant FoodWorks Ltd.,215367,2020-05-29,356.59,2020-06-25,331.32,0.07627067487625251,"27 days, 0:00:00"
2692,2692,HDFCBANK,2020-05-29,2020-06-25,HDFC Bank Ltd.,100180,2020-05-29,1028.75,2020-06-25,951.65,0.08101718068617667,"27 days, 0:00:00"
2693,2693,DIVISLAB,2020-05-29,2020-06-25,Divi's Laboratories Ltd.,132488,2020-05-29,2330.45,2020-06-25,2390.1,-0.02495711476507263,"27 days, 0:00:00"
2694,2694,TITAN,2020-05-29,2020-06-25,Titan Company Ltd.,100114,2020-05-29,977.6,2020-06-25,890.0,0.09842696629213486,"27 days, 0:00:00"
2695,2695,HCLTECH,2020-05-29,2020-06-25,HCL Technologies Ltd.,132281,2020-05-29,550.05,2020-06-25,550.25,-0.0003634711494775929,"27 days, 0:00:00"
2696,2696,SHREECEM,2020-05-29,2020-06-25,Shree Cement Ltd.,100387,2020-05-29,22068.8,2020-06-25,20857.3,0.05808517881029664,"27 days, 0:00:00"
2697,2697,BAJAJ_AUTO,2020-05-29,2020-06-25,Bajaj Auto Ltd.,200132,2020-05-29,2820.45,2020-06-25,2710.5,0.04056447149972323,"27 days, 0:00:00"
2698,2698,ADANIENT,2020-05-29,2020-06-25,Adani Enterprises Ltd.,112599,2020-05-29,161.65,2020-06-25,148.35,0.08965284799460743,"27 days, 0:00:00"
2699,2699,MFSL,2020-05-29,2020-06-25,Max Financial Services Ltd.,100271,2020-05-29,536.0,2020-06-25,480.35,0.11585302383678563,"27 days, 0:00:00"
2700,2700,BALKRISIND,2020-06-26,2020-07-30,Balkrishna Industries Ltd.,102355,2020-06-26,1264.65,2020-07-30,1242.6,0.017745050700145006,"34 days, 0:00:00"
2701,2701,ESCORTS,2020-06-26,2020-07-30,Escorts Kubota Ltd.,100495,2020-06-26,1130.05,2020-07-30,1017.35,0.11077800167100794,"34 days, 0:00:00"
2702,2702,BHARTIARTL,2020-06-26,2020-07-30,Bharti Airtel Ltd.,132454,2020-06-26,543.903797759265,2020-07-30,551.481252513645,-0.013740185581725723,"34 days, 0:00:00"
2703,2703,MUTHOOTFIN,2020-06-26,2020-07-30,Muthoot Finance Ltd.,221790,2020-06-26,1302.35,2020-07-30,1090.0,0.1948165137614678,"34 days, 0:00:00"
2704,2704,NESTLEIND,2020-06-26,2020-07-30,Nestle India Ltd.,100790,2020-06-26,16524.0,2020-07-30,16677.5,-0.009204017388697347,"34 days, 0:00:00"
2705,2705,DRREDDY,2020-06-26,2020-07-30,Dr. Reddy's Laboratories Ltd.,100124,2020-06-26,4516.6,2020-07-30,3998.6,0.12954534086930436,"34 days, 0:00:00"
2706,2706,BERGEPAINT,2020-06-26,2020-07-30,Berger Paints India Ltd.,109480,2020-06-26,526.4,2020-07-30,510.8,0.03054032889584958,"34 days, 0:00:00"
2707,2707,TORNTPHARM,2020-06-26,2020-07-30,Torrent Pharmaceuticals Ltd.,100420,2020-06-26,1218.8,2020-07-30,1235.575,-0.013576674827509532,"34 days, 0:00:00"
2708,2708,BIOCON,2020-06-26,2020-07-30,Biocon Ltd.,132523,2020-06-26,403.45,2020-07-30,401.8,0.004106520657043249,"34 days, 0:00:00"
2709,2709,CADILAHC,2020-06-26,2020-07-30,Zydus Lifesciences Ltd.,132321,2020-06-26,365.65,2020-07-30,363.85,0.004947093582520144,"34 days, 0:00:00"
2710,2710,RELIANCE,2020-06-26,2020-07-30,Reliance Industries Ltd.,100325,2020-06-26,2108.85,2020-07-30,1741.65,0.21083455344070268,"34 days, 0:00:00"
2711,2711,IGL,2020-06-26,2020-07-30,Indraprastha Gas Ltd.,132514,2020-06-26,402.25,2020-07-30,442.1,-0.09013797783306948,"34 days, 0:00:00"
2712,2712,TATACONSUM,2020-06-26,2020-07-30,Tata Consumer Products Ltd.,100800,2020-06-26,424.9,2020-07-30,385.65,0.10177622196291976,"34 days, 0:00:00"
2713,2713,DIVISLAB,2020-06-26,2020-07-30,Divi's Laboratories Ltd.,132488,2020-06-26,2562.35,2020-07-30,2350.75,0.09001382537488031,"34 days, 0:00:00"
2714,2714,BRITANNIA,2020-06-26,2020-07-30,Britannia Industries Ltd.,100825,2020-06-26,3805.95,2020-07-30,3456.4,0.1011312348107857,"34 days, 0:00:00"
2715,2715,COLPAL,2020-06-26,2020-07-30,Colgate-Palmolive (India) Ltd.,100830,2020-06-26,1434.45,2020-07-30,1391.25,0.031051212938005425,"34 days, 0:00:00"
2716,2716,JUBLFOOD,2020-06-26,2020-07-30,Jubilant FoodWorks Ltd.,215367,2020-06-26,354.06,2020-07-30,353.97,0.0002542588354944628,"34 days, 0:00:00"
2717,2717,ASIANPAINT,2020-06-26,2020-07-30,Asian Paints Ltd.,100820,2020-06-26,1743.35,2020-07-30,1686.75,0.03355565436490287,"34 days, 0:00:00"
2718,2718,HINDUNILVR,2020-06-26,2020-07-30,Hindustan Unilever Ltd.,100696,2020-06-26,2195.6,2020-07-30,2154.2,0.019218271284003385,"34 days, 0:00:00"
2719,2719,MGL,2020-06-26,2020-07-30,Mahanagar Gas Ltd.,208661,2020-06-26,987.1,2020-07-30,1077.15,-0.08360024137770976,"34 days, 0:00:00"
2720,2720,MFSL,2020-06-26,2020-07-30,Max Financial Services Ltd.,100271,2020-06-26,562.6,2020-07-30,515.55,0.09126175928619934,"34 days, 0:00:00"
2721,2721,DABUR,2020-06-26,2020-07-30,Dabur India Ltd.,100096,2020-06-26,491.9,2020-07-30,460.35,0.06853481047029424,"34 days, 0:00:00"
2722,2722,AUROPHARMA,2020-06-26,2020-07-30,Aurobindo Pharma Ltd.,124804,2020-06-26,820.75,2020-07-30,780.1,0.052108704012306085,"34 days, 0:00:00"
2723,2723,NAUKRI,2020-06-26,2020-07-30,Info Edge (India) Ltd.,132777,2020-06-26,3174.35,2020-07-30,2756.3,0.15167071799151025,"34 days, 0:00:00"
2724,2724,LUPIN,2020-06-26,2020-07-30,Lupin Ltd.,100257,2020-06-26,890.4,2020-07-30,926.75,-0.03922309144861076,"34 days, 0:00:00"
2725,2725,MRF,2020-06-26,2020-07-30,MRF Ltd.,100290,2020-06-26,61043.15,2020-07-30,66457.7,-0.08147362909038375,"34 days, 0:00:00"
2726,2726,PIDILITIND,2020-06-26,2020-07-30,Pidilite Industries Ltd.,100331,2020-06-26,1349.05,2020-07-30,1387.8,-0.02792189076235769,"34 days, 0:00:00"
2727,2727,SRF,2020-06-26,2020-07-30,SRF Ltd.,103806,2020-06-26,752.04,2020-07-30,720.4,0.043920044419766775,"34 days, 0:00:00"
2728,2728,SUNPHARMA,2020-06-26,2020-07-30,Sun Pharmaceutical Industries Ltd.,124715,2020-06-26,509.95,2020-07-30,479.95,0.06250651109490572,"34 days, 0:00:00"
2729,2729,CIPLA,2020-06-26,2020-07-30,Cipla Ltd.,100087,2020-06-26,685.95,2020-07-30,634.9,0.08040636320680433,"34 days, 0:00:00"
2730,2730,BALKRISIND,2020-07-31,2020-08-27,Balkrishna Industries Ltd.,102355,2020-07-31,1378.6,2020-08-27,1322.05,0.04277447902878102,"27 days, 0:00:00"
2731,2731,ESCORTS,2020-07-31,2020-08-27,Escorts Kubota Ltd.,100495,2020-07-31,1156.15,2020-08-27,1134.0,0.01953262786596128,"27 days, 0:00:00"
2732,2732,BHARTIARTL,2020-07-31,2020-08-27,Bharti Airtel Ltd.,132454,2020-07-31,503.015064636599,2020-08-27,546.019580580293,-0.07876002523204408,"27 days, 0:00:00"
2733,2733,MUTHOOTFIN,2020-07-31,2020-08-27,Muthoot Finance Ltd.,221790,2020-07-31,1196.45,2020-08-27,1273.8,-0.06072381849583915,"27 days, 0:00:00"
2734,2734,NESTLEIND,2020-07-31,2020-08-27,Nestle India Ltd.,100790,2020-07-31,16113.7,2020-08-27,16522.2,-0.024724310321869968,"27 days, 0:00:00"
2735,2735,DRREDDY,2020-07-31,2020-08-27,Dr. Reddy's Laboratories Ltd.,100124,2020-07-31,4437.0,2020-08-27,4521.05,-0.018590814080799854,"27 days, 0:00:00"
2736,2736,BERGEPAINT,2020-07-31,2020-08-27,Berger Paints India Ltd.,109480,2020-07-31,562.65,2020-08-27,526.5,0.06866096866096862,"27 days, 0:00:00"
2737,2737,TORNTPHARM,2020-07-31,2020-08-27,Torrent Pharmaceuticals Ltd.,100420,2020-07-31,1373.525,2020-08-27,1331.8,0.03132977924613316,"27 days, 0:00:00"
2738,2738,BIOCON,2020-07-31,2020-08-27,Biocon Ltd.,132523,2020-07-31,391.35,2020-08-27,409.6,-0.0445556640625,"27 days, 0:00:00"
2739,2739,CADILAHC,2020-07-31,2020-08-27,Zydus Lifesciences Ltd.,132321,2020-07-31,389.1,2020-08-27,388.4,0.0018022657054584076,"27 days, 0:00:00"
2740,2740,RELIANCE,2020-07-31,2020-08-27,Reliance Industries Ltd.,100325,2020-07-31,2110.6,2020-08-27,2067.1,0.021043974650476513,"27 days, 0:00:00"
2741,2741,IGL,2020-07-31,2020-08-27,Indraprastha Gas Ltd.,132514,2020-07-31,406.9,2020-08-27,403.7,0.007926678226405718,"27 days, 0:00:00"
2742,2742,TATACONSUM,2020-07-31,2020-08-27,Tata Consumer Products Ltd.,100800,2020-07-31,544.65,2020-08-27,428.05,0.272398084335942,"27 days, 0:00:00"
2743,2743,DIVISLAB,2020-07-31,2020-08-27,Divi's Laboratories Ltd.,132488,2020-07-31,3268.45,2020-08-27,2616.55,0.24914486633161972,"27 days, 0:00:00"
2744,2744,BRITANNIA,2020-07-31,2020-08-27,Britannia Industries Ltd.,100825,2020-07-31,3816.6,2020-08-27,3823.6,-0.0018307354325766295,"27 days, 0:00:00"
2745,2745,COLPAL,2020-07-31,2020-08-27,Colgate-Palmolive (India) Ltd.,100830,2020-07-31,1404.3,2020-08-27,1423.3,-0.013349258764842269,"27 days, 0:00:00"
2746,2746,JUBLFOOD,2020-07-31,2020-08-27,Jubilant FoodWorks Ltd.,215367,2020-07-31,433.59,2020-08-27,344.09,0.26010636752012556,"27 days, 0:00:00"
